userId,movieId,title
464,496,What Happened Was... (1994)
464,276,Milk Money (1994)
464,17,Sense and Sensibility (1995)
464,487,Lightning Jack (1994)
465,531,"Secret Garden, The (1993)"
465,65,Bio-Dome (1996)
465,423,Blown Away (1994)
465,535,Short Cuts (1993)
465,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
466,532,Serial Mom (1994)
466,541,Blade Runner (1982)
466,121,"Boys of St. Vincent, The (1992)"
466,714,Dead Man (1995)
466,711,Flipper (1996)
467,533,"Shadow, The (1994)"
467,414,"Air Up There, The (1994)"
467,626,"Thin Line Between Love and Hate, A (1996)"
467,34,Babe (1995)
467,341,Double Happiness (1994)
468,534,Shadowlands (1993)
468,156,Blue in the Face (1995)
468,279,My Family (1995)
468,49,When Night Is Falling (1995)
468,172,Johnny Mnemonic (1995)
469,535,Short Cuts (1993)
469,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
469,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
469,235,Ed Wood (1994)
469,726,Last Dance (1996)
470,536,"Simple Twist of Fate, A (1994)"
470,434,Cliffhanger (1993)
470,105,"Bridges of Madison County, The (1995)"
470,389,"Colonel Chabert, Le (1994)"
470,152,"Addiction, The (1995)"
471,537,Sirens (1994)
471,711,Flipper (1996)
471,74,Bed of Roses (1996)
471,341,Double Happiness (1994)
471,457,"Fugitive, The (1993)"
472,538,Six Degrees of Separation (1993)
472,157,Canadian Bacon (1995)
472,220,Castle Freak (1995)
472,433,Clean Slate (1994)
472,458,Geronimo: An American Legend (1993)
473,539,Sleepless in Seattle (1993)
473,225,Disclosure (1994)
473,300,Quiz Show (1994)
473,513,Radioland Murders (1994)
473,321,Strawberry and Chocolate (Fresa y chocolate) (1993)
474,540,Sliver (1993)
474,475,In the Name of the Father (1993)
474,726,Last Dance (1996)
474,547,Surviving the Game (1994)
474,329,Star Trek: Generations (1994)
475,541,Blade Runner (1982)
475,532,Serial Mom (1994)
475,69,Friday (1995)
475,21,Get Shorty (1995)
475,165,Die Hard: With a Vengeance (1995)
476,542,Son in Law (1993)
476,522,Romper Stomper (1992)
476,718,"Visitors, The (Visiteurs, Les) (1993)"
476,272,"Madness of King George, The (1994)"
476,519,RoboCop 3 (1993)
477,543,So I Married an Axe Murderer (1993)
477,496,What Happened Was... (1994)
477,254,Jefferson in Paris (1995)
477,547,Surviving the Game (1994)
477,436,Color of Night (1994)
478,544,Striking Distance (1993)
478,266,Legends of the Fall (1994)
478,155,Beyond Rangoon (1995)
478,64,Two if by Sea (1996)
478,48,Pocahontas (1995)
479,546,Super Mario Bros. (1993)
479,535,Short Cuts (1993)
479,329,Star Trek: Generations (1994)
479,475,In the Name of the Father (1993)
479,470,House Party 3 (1994)
480,547,Surviving the Game (1994)
480,71,Fair Game (1995)
480,762,Striptease (1996)
480,276,Milk Money (1994)
480,496,What Happened Was... (1994)
481,548,Terminal Velocity (1994)
481,415,Another Stakeout (1993)
481,191,"Scarlet Letter, The (1995)"
481,11,"American President, The (1995)"
481,533,"Shadow, The (1994)"
482,549,Thirty-Two Short Films About Glenn Gould (1993)
482,7,Sabrina (1995)
482,695,True Crime (1996)
482,762,Striptease (1996)
482,501,Naked (1993)
483,550,Threesome (1994)
483,75,Big Bully (1996)
483,254,Jefferson in Paris (1995)
483,496,What Happened Was... (1994)
483,436,Color of Night (1994)
484,551,"Nightmare Before Christmas, The (1993)"
484,75,Big Bully (1996)
484,261,Little Women (1994)
484,314,"Secret of Roan Inish, The (1994)"
484,233,Exotica (1994)
485,552,"Three Musketeers, The (1993)"
485,152,"Addiction, The (1995)"
485,434,Cliffhanger (1993)
485,156,Blue in the Face (1995)
485,703,Boys (1996)
486,553,Tombstone (1993)
486,89,Nick of Time (1995)
486,382,Wolf (1994)
486,731,Heaven's Prisoners (1996)
486,105,"Bridges of Madison County, The (1995)"
487,555,True Romance (1993)
487,711,Flipper (1996)
487,509,"Piano, The (1993)"
487,747,"Stupids, The (1996)"
487,85,Angels and Insects (1995)
488,556,"War Room, The (1993)"
488,302,"Queen Margot (Reine Margot, La) (1994)"
488,196,Species (1995)
488,711,Flipper (1996)
488,457,"Fugitive, The (1993)"
489,558,"Pagemaster, The (1994)"
489,158,Casper (1995)
489,75,Big Bully (1996)
489,550,Threesome (1994)
489,726,Last Dance (1996)
490,562,Welcome to the Dollhouse (1995)
490,270,Love Affair (1994)
490,284,New York Cop (Nyû Yôku no koppu) (1993)
490,433,Clean Slate (1994)
490,168,First Knight (1995)
491,563,Germinal (1993)
491,187,Party Girl (1995)
491,488,M. Butterfly (1993)
491,532,Serial Mom (1994)
491,332,Village of the Damned (1995)
492,564,Chasers (1994)
492,379,Timecop (1994)
492,393,Street Fighter (1994)
492,520,Robin Hood: Men in Tights (1993)
492,446,Farewell My Concubine (Ba wang bie ji) (1993)
493,567,Kika (1993)
493,568,Bhaji on the Beach (1993)
493,87,Dunston Checks In (1996)
493,193,Showgirls (1995)
493,516,Renaissance Man (1994)
494,568,Bhaji on the Beach (1993)
494,267,Major Payne (1995)
494,193,Showgirls (1995)
494,650,Moll Flanders (1996)
494,107,Muppet Treasure Island (1996)
495,569,Little Big League (1994)
495,287,Nina Takes a Lover (1994)
495,148,"Awfully Big Adventure, An (1995)"
495,339,While You Were Sleeping (1995)
495,673,Space Jam (1996)
496,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)"
496,538,Six Degrees of Separation (1993)
496,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
496,478,Jimmy Hollywood (1994)
496,555,True Romance (1993)
497,574,Spanking the Monkey (1994)
497,341,Double Happiness (1994)
497,179,Mad Love (1995)
497,478,Jimmy Hollywood (1994)
497,16,Casino (1995)
498,575,"Little Rascals, The (1994)"
498,152,"Addiction, The (1995)"
498,434,Cliffhanger (1993)
498,552,"Three Musketeers, The (1993)"
498,382,Wolf (1994)
499,577,Andre (1994)
499,595,Beauty and the Beast (1991)
499,17,Sense and Sensibility (1995)
499,291,Poison Ivy II (1996)
499,198,Strange Days (1995)
500,579,"Escort, The (Scorta, La) (1993)"
500,517,Rising Sun (1993)
500,48,Pocahontas (1995)
500,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
500,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
501,580,Princess Caraboo (1994)
501,310,Rent-a-Kid (1995)
501,608,Fargo (1996)
501,177,Lord of Illusions (1995)
501,446,Farewell My Concubine (Ba wang bie ji) (1993)
502,581,"Celluloid Closet, The (1995)"
502,454,"Firm, The (1993)"
502,535,Short Cuts (1993)
502,371,"Paper, The (1994)"
502,161,Crimson Tide (1995)
503,583,Dear Diary (Caro Diario) (1994)
503,17,Sense and Sensibility (1995)
503,284,New York Cop (Nyû Yôku no koppu) (1993)
503,458,Geronimo: An American Legend (1993)
503,289,Only You (1994)
504,585,"Brady Bunch Movie, The (1995)"
504,233,Exotica (1994)
504,302,"Queen Margot (Reine Margot, La) (1994)"
504,328,Tales from the Crypt Presents: Demon Knight (1995)
504,158,Casper (1995)
505,586,Home Alone (1990)
505,505,North (1994)
505,218,Boys on the Side (1995)
505,209,White Man's Burden (1995)
505,627,"Last Supper, The (1995)"
506,587,Ghost (1990)
506,612,"Pallbearer, The (1996)"
506,320,Suture (1993)
506,80,"White Balloon, The (Badkonake sefid) (1995)"
506,590,Dances with Wolves (1990)
507,588,Aladdin (1992)
507,152,"Addiction, The (1995)"
507,434,Cliffhanger (1993)
507,389,"Colonel Chabert, Le (1994)"
507,594,Snow White and the Seven Dwarfs (1937)
508,589,Terminator 2: Judgment Day (1991)
508,9,Sudden Death (1995)
508,74,Bed of Roses (1996)
508,513,Radioland Murders (1994)
508,353,"Crow, The (1994)"
509,590,Dances with Wolves (1990)
509,612,"Pallbearer, The (1996)"
509,208,Waterworld (1995)
509,436,Color of Night (1994)
509,550,Threesome (1994)
510,592,Batman (1989)
510,547,Surviving the Game (1994)
510,726,Last Dance (1996)
510,371,"Paper, The (1994)"
510,276,Milk Money (1994)
511,593,"Silence of the Lambs, The (1991)"
511,711,Flipper (1996)
511,220,Castle Freak (1995)
511,406,Federal Hill (1994)
511,242,Farinelli: il castrato (1994)
512,594,Snow White and the Seven Dwarfs (1937)
512,105,"Bridges of Madison County, The (1995)"
512,519,RoboCop 3 (1993)
512,434,Cliffhanger (1993)
512,152,"Addiction, The (1995)"
513,595,Beauty and the Beast (1991)
513,79,"Juror, The (1996)"
513,68,French Twist (Gazon maudit) (1995)
513,485,Last Action Hero (1993)
513,457,"Fugitive, The (1993)"
514,596,Pinocchio (1940)
514,726,Last Dance (1996)
514,674,Barbarella (1968)
514,369,Mrs. Parker and the Vicious Circle (1994)
514,284,New York Cop (Nyû Yôku no koppu) (1993)
515,597,Pretty Woman (1990)
515,25,Leaving Las Vegas (1995)
515,220,Castle Freak (1995)
515,650,Moll Flanders (1996)
515,747,"Stupids, The (1996)"
516,599,"Wild Bunch, The (1969)"
516,440,Dave (1993)
516,211,"Browning Version, The (1994)"
516,343,"Baby-Sitters Club, The (1995)"
516,555,True Romance (1993)
517,600,Love and a .45 (1994)
517,208,Waterworld (1995)
517,369,Mrs. Parker and the Vicious Circle (1994)
517,726,Last Dance (1996)
517,412,"Age of Innocence, The (1993)"
518,602,"Great Day in Harlem, A (1994)"
518,454,"Firm, The (1993)"
518,288,Natural Born Killers (1994)
518,487,Lightning Jack (1994)
518,585,"Brady Bunch Movie, The (1995)"
519,605,One Fine Day (1996)
519,474,In the Line of Fire (1993)
519,638,Jack and Sarah (1995)
519,656,Eddie (1996)
519,300,Quiz Show (1994)
520,606,Candyman: Farewell to the Flesh (1995)
520,496,What Happened Was... (1994)
520,371,"Paper, The (1994)"
520,255,"Jerky Boys, The (1995)"
520,550,Threesome (1994)
521,608,Fargo (1996)
521,310,Rent-a-Kid (1995)
521,177,Lord of Illusions (1995)
521,515,"Remains of the Day, The (1993)"
521,239,"Goofy Movie, A (1995)"
522,609,Homeward Bound II: Lost in San Francisco (1996)
522,70,From Dusk Till Dawn (1996)
522,496,What Happened Was... (1994)
522,700,Angus (1995)
522,284,New York Cop (Nyû Yôku no koppu) (1993)
523,610,Heavy Metal (1981)
523,711,Flipper (1996)
523,220,Castle Freak (1995)
523,284,New York Cop (Nyû Yôku no koppu) (1993)
523,747,"Stupids, The (1996)"
524,611,Hellraiser: Bloodline (1996)
524,553,Tombstone (1993)
524,441,Dazed and Confused (1993)
524,207,"Walk in the Clouds, A (1995)"
524,345,"Adventures of Priscilla, Queen of the Desert, The (1994)"
525,612,"Pallbearer, The (1996)"
525,75,Big Bully (1996)
525,208,Waterworld (1995)
525,436,Color of Night (1994)
525,550,Threesome (1994)
526,613,Jane Eyre (1996)
526,180,Mallrats (1995)
526,44,Mortal Kombat (1995)
526,278,Miami Rhapsody (1995)
526,270,Love Affair (1994)
527,615,Bread and Chocolate (Pane e cioccolata) (1973)
527,707,Mulholland Falls (1996)
527,217,"Babysitter, The (1995)"
527,329,Star Trek: Generations (1994)
527,535,Short Cuts (1993)
528,616,"Aristocats, The (1970)"
528,262,"Little Princess, A (1995)"
528,358,Higher Learning (1995)
528,284,New York Cop (Nyû Yôku no koppu) (1993)
528,496,What Happened Was... (1994)
529,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
529,446,Farewell My Concubine (Ba wang bie ji) (1993)
529,317,"Santa Clause, The (1994)"
529,310,Rent-a-Kid (1995)
529,419,"Beverly Hillbillies, The (1993)"
530,618,Two Much (1995)
530,519,RoboCop 3 (1993)
530,434,Cliffhanger (1993)
530,522,Romper Stomper (1992)
530,552,"Three Musketeers, The (1993)"
531,619,Ed (1996)
531,457,"Fugitive, The (1993)"
531,85,Angels and Insects (1995)
531,568,Bhaji on the Beach (1993)
531,267,Major Payne (1995)
532,626,"Thin Line Between Love and Hate, A (1996)"
532,568,Bhaji on the Beach (1993)
532,267,Major Payne (1995)
532,214,Before the Rain (Pred dozhdot) (1994)
532,650,Moll Flanders (1996)
533,627,"Last Supper, The (1995)"
533,537,Sirens (1994)
533,678,Some Folks Call It a Sling Blade (1993)
533,220,Castle Freak (1995)
533,148,"Awfully Big Adventure, An (1995)"
534,628,Primal Fear (1996)
534,287,Nina Takes a Lover (1994)
534,21,Get Shorty (1995)
534,435,Coneheads (1993)
534,700,Angus (1995)
535,631,All Dogs Go to Heaven 2 (1996)
535,113,Before and After (1996)
535,42,Dead Presidents (1995)
535,307,Three Colors: Blue (Trois couleurs: Bleu) (1993)
535,704,"Quest, The (1996)"
536,632,Land and Freedom (Tierra y libertad) (1995)
536,519,RoboCop 3 (1993)
536,434,Cliffhanger (1993)
536,552,"Three Musketeers, The (1993)"
536,152,"Addiction, The (1995)"
537,633,Denise Calls Up (1995)
537,433,Clean Slate (1994)
537,121,"Boys of St. Vincent, The (1992)"
537,220,Castle Freak (1995)
537,270,Love Affair (1994)
538,634,Theodore Rex (1995)
538,360,I Love Trouble (1994)
538,488,M. Butterfly (1993)
538,612,"Pallbearer, The (1996)"
538,168,First Knight (1995)
539,635,"Family Thing, A (1996)"
539,168,First Knight (1995)
539,459,"Getaway, The (1994)"
539,523,Ruby in Paradise (1993)
539,488,M. Butterfly (1993)
540,636,Frisk (1995)
540,292,Outbreak (1995)
540,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
540,155,Beyond Rangoon (1995)
540,284,New York Cop (Nyû Yôku no koppu) (1993)
541,637,Sgt. Bilko (1996)
541,511,"Program, The (1993)"
541,472,I'll Do Anything (1994)
541,64,Two if by Sea (1996)
541,731,Heaven's Prisoners (1996)
542,638,Jack and Sarah (1995)
542,276,Milk Money (1994)
542,342,Muriel's Wedding (1994)
542,168,First Knight (1995)
542,496,What Happened Was... (1994)
543,639,Girl 6 (1996)
543,496,What Happened Was... (1994)
543,96,In the Bleak Midwinter (1995)
543,74,Bed of Roses (1996)
543,255,"Jerky Boys, The (1995)"
544,640,Diabolique (1996)
544,310,Rent-a-Kid (1995)
544,249,Immortal Beloved (1994)
544,78,"Crossing Guard, The (1995)"
544,446,Farewell My Concubine (Ba wang bie ji) (1993)
545,645,Nelly & Monsieur Arnaud (1995)
545,423,Blown Away (1994)
545,252,I.Q. (1994)
545,531,"Secret Garden, The (1993)"
545,266,Legends of the Fall (1994)
546,647,Courage Under Fire (1996)
546,514,"Ref, The (1994)"
546,423,Blown Away (1994)
546,665,Underground (1995)
546,86,White Squall (1996)
547,648,Mission: Impossible (1996)
547,315,"Specialist, The (1994)"
547,184,Nadja (1994)
547,305,Ready to Wear (Pret-A-Porter) (1994)
547,307,Three Colors: Blue (Trois couleurs: Bleu) (1993)
548,649,Cold Fever (Á köldum klaka) (1995)
548,85,Angels and Insects (1995)
548,220,Castle Freak (1995)
548,728,Cold Comfort Farm (1995)
548,457,"Fugitive, The (1993)"
549,650,Moll Flanders (1996)
549,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
549,568,Bhaji on the Beach (1993)
549,502,"Next Karate Kid, The (1994)"
549,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
550,653,Dragonheart (1996)
550,332,Village of the Damned (1995)
550,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
550,181,Mighty Morphin Power Rangers: The Movie (1995)
550,714,Dead Man (1995)
551,656,Eddie (1996)
551,69,Friday (1995)
551,284,New York Cop (Nyû Yôku no koppu) (1993)
551,711,Flipper (1996)
551,532,Serial Mom (1994)
552,661,James and the Giant Peach (1996)
552,517,Rising Sun (1993)
552,102,Mr. Wrong (1996)
552,762,Striptease (1996)
552,48,Pocahontas (1995)
553,662,Fear (1996)
553,719,Multiplicity (1996)
553,358,Higher Learning (1995)
553,276,Milk Money (1994)
553,496,What Happened Was... (1994)
554,663,Kids in the Hall: Brain Candy (1996)
554,412,"Age of Innocence, The (1993)"
554,369,Mrs. Parker and the Vicious Circle (1994)
554,726,Last Dance (1996)
554,284,New York Cop (Nyû Yôku no koppu) (1993)
555,665,Underground (1995)
555,19,Ace Ventura: When Nature Calls (1995)
555,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
555,535,Short Cuts (1993)
555,329,Star Trek: Generations (1994)
556,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
556,121,"Boys of St. Vincent, The (1992)"
556,332,Village of the Damned (1995)
556,175,Kids (1995)
556,532,Serial Mom (1994)
557,668,Song of the Little Road (Pather Panchali) (1955)
557,568,Bhaji on the Beach (1993)
557,650,Moll Flanders (1996)
557,79,"Juror, The (1996)"
557,502,"Next Karate Kid, The (1994)"
558,670,"World of Apu, The (Apur Sansar) (1959)"
558,489,Made in America (1993)
558,371,"Paper, The (1994)"
558,48,Pocahontas (1995)
558,762,Striptease (1996)
559,671,Mystery Science Theater 3000: The Movie (1996)
559,277,Miracle on 34th Street (1994)
559,64,Two if by Sea (1996)
559,141,"Birdcage, The (1996)"
559,731,Heaven's Prisoners (1996)
560,673,Space Jam (1996)
560,496,What Happened Was... (1994)
560,339,While You Were Sleeping (1995)
560,287,Nina Takes a Lover (1994)
560,254,Jefferson in Paris (1995)
561,674,Barbarella (1968)
561,700,Angus (1995)
561,496,What Happened Was... (1994)
561,319,Shallow Grave (1994)
561,75,Big Bully (1996)
562,678,Some Folks Call It a Sling Blade (1993)
562,674,Barbarella (1968)
562,547,Surviving the Game (1994)
562,371,"Paper, The (1994)"
562,487,Lightning Jack (1994)
563,679,"Run of the Country, The (1995)"
563,10,GoldenEye (1995)
563,208,Waterworld (1995)
563,612,"Pallbearer, The (1996)"
563,170,Hackers (1995)
564,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
564,128,Jupiter's Wife (1994)
564,420,Beverly Hills Cop III (1994)
564,80,"White Balloon, The (Badkonake sefid) (1995)"
564,563,Germinal (1993)
565,685,It's My Party (1996)
565,159,Clockers (1995)
565,8,Tom and Huck (1995)
565,594,Snow White and the Seven Dwarfs (1937)
565,169,Free Willy 2: The Adventure Home (1995)
566,688,Operation Dumbo Drop (1995)
566,510,Poetic Justice (1993)
566,41,Richard III (1995)
566,464,Hard Target (1993)
566,594,Snow White and the Seven Dwarfs (1937)
567,691,Mrs. Winterbourne (1996)
567,737,Barb Wire (1996)
567,247,Heavenly Creatures (1994)
567,287,Nina Takes a Lover (1994)
567,747,"Stupids, The (1996)"
568,692,Solo (1996)
568,60,"Indian in the Cupboard, The (1995)"
568,169,Free Willy 2: The Adventure Home (1995)
568,508,Philadelphia (1993)
568,377,Speed (1994)
569,694,"Substitute, The (1996)"
569,429,Cabin Boy (1994)
569,172,Johnny Mnemonic (1995)
569,382,Wolf (1994)
569,152,"Addiction, The (1995)"
570,695,True Crime (1996)
570,371,"Paper, The (1994)"
570,496,What Happened Was... (1994)
570,276,Milk Money (1994)
570,487,Lightning Jack (1994)
571,697,Feeling Minnesota (1996)
571,353,"Crow, The (1994)"
571,615,Bread and Chocolate (Pane e cioccolata) (1973)
571,260,Star Wars: Episode IV - A New Hope (1977)
571,596,Pinocchio (1940)
572,698,Delta of Venus (1995)
572,331,Tom & Viv (1994)
572,535,Short Cuts (1993)
572,163,Desperado (1995)
572,707,Mulholland Falls (1996)
573,700,Angus (1995)
573,496,What Happened Was... (1994)
573,276,Milk Money (1994)
573,70,From Dusk Till Dawn (1996)
573,674,Barbarella (1968)
574,703,Boys (1996)
574,156,Blue in the Face (1995)
574,279,My Family (1995)
574,172,Johnny Mnemonic (1995)
574,534,Shadowlands (1993)
575,704,"Quest, The (1996)"
575,631,All Dogs Go to Heaven 2 (1996)
575,273,Mary Shelley's Frankenstein (Frankenstein) (1994)
575,438,"Cowboy Way, The (1994)"
575,289,Only You (1994)
576,706,Sunset Park (1996)
576,186,Nine Months (1995)
576,211,"Browning Version, The (1994)"
576,16,Casino (1995)
576,240,Hideaway (1995)
577,707,Mulholland Falls (1996)
577,535,Short Cuts (1993)
577,235,Ed Wood (1994)
577,423,Blown Away (1994)
577,698,Delta of Venus (1995)
578,708,"Truth About Cats & Dogs, The (1996)"
578,587,Ghost (1990)
578,93,Vampire in Brooklyn (1995)
578,679,"Run of the Country, The (1995)"
578,10,GoldenEye (1995)
579,709,Oliver & Company (1988)
579,728,Cold Comfort Farm (1995)
579,303,"Quick and the Dead, The (1995)"
579,48,Pocahontas (1995)
579,345,"Adventures of Priscilla, Queen of the Desert, The (1994)"
580,710,Celtic Pride (1996)
580,276,Milk Money (1994)
580,195,Something to Talk About (1995)
580,487,Lightning Jack (1994)
580,496,What Happened Was... (1994)
581,711,Flipper (1996)
581,341,Double Happiness (1994)
581,747,"Stupids, The (1996)"
581,270,Love Affair (1994)
581,555,True Romance (1993)
582,714,Dead Man (1995)
582,284,New York Cop (Nyû Yôku no koppu) (1993)
582,332,Village of the Damned (1995)
582,149,Amateur (1994)
582,532,Serial Mom (1994)
583,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
583,208,Waterworld (1995)
583,12,Dracula: Dead and Loving It (1995)
583,170,Hackers (1995)
583,551,"Nightmare Before Christmas, The (1993)"
584,718,"Visitors, The (Visiteurs, Les) (1993)"
584,205,Unstrung Heroes (1995)
584,362,"Jungle Book, The (1994)"
584,152,"Addiction, The (1995)"
584,594,Snow White and the Seven Dwarfs (1937)
585,719,Multiplicity (1996)
585,358,Higher Learning (1995)
585,662,Fear (1996)
585,336,"Walking Dead, The (1995)"
585,17,Sense and Sensibility (1995)
586,720,Wallace & Gromit: The Best of Aardman Animation (1996)
586,541,Blade Runner (1982)
586,674,Barbarella (1968)
586,69,Friday (1995)
586,737,Barb Wire (1996)
587,722,"Haunted World of Edward D. Wood Jr., The (1996)"
587,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
587,535,Short Cuts (1993)
587,184,Nadja (1994)
587,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
588,724,"Craft, The (1996)"
588,594,Snow White and the Seven Dwarfs (1937)
588,62,Mr. Holland's Opus (1995)
588,116,Anne Frank Remembered (1995)
588,434,Cliffhanger (1993)
589,725,"Great White Hype, The (1996)"
589,272,"Madness of King George, The (1994)"
589,41,Richard III (1995)
589,428,"Bronx Tale, A (1993)"
589,748,"Arrival, The (1996)"
590,726,Last Dance (1996)
590,329,Star Trek: Generations (1994)
590,547,Surviving the Game (1994)
590,254,Jefferson in Paris (1995)
590,369,Mrs. Parker and the Vicious Circle (1994)
591,728,Cold Comfort Farm (1995)
591,521,Romeo Is Bleeding (1993)
591,113,Before and After (1996)
591,457,"Fugitive, The (1993)"
591,709,Oliver & Company (1988)
592,731,Heaven's Prisoners (1996)
592,105,"Bridges of Madison County, The (1995)"
592,389,"Colonel Chabert, Le (1994)"
592,362,"Jungle Book, The (1994)"
592,553,Tombstone (1993)
593,733,"Rock, The (1996)"
593,292,Outbreak (1995)
593,457,"Fugitive, The (1993)"
593,496,What Happened Was... (1994)
593,302,"Queen Margot (Reine Margot, La) (1994)"
594,735,Cemetery Man (Dellamorte Dellamore) (1994)
594,731,Heaven's Prisoners (1996)
594,362,"Jungle Book, The (1994)"
594,389,"Colonel Chabert, Le (1994)"
594,510,Poetic Justice (1993)
595,736,Twister (1996)
595,307,Three Colors: Blue (Trois couleurs: Bleu) (1993)
595,107,Muppet Treasure Island (1996)
595,733,"Rock, The (1996)"
595,728,Cold Comfort Farm (1995)
596,737,Barb Wire (1996)
596,284,New York Cop (Nyû Yôku no koppu) (1993)
596,69,Friday (1995)
596,612,"Pallbearer, The (1996)"
596,70,From Dusk Till Dawn (1996)
597,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
597,535,Short Cuts (1993)
597,235,Ed Wood (1994)
597,305,Ready to Wear (Pret-A-Porter) (1994)
597,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
598,742,Thinner (1996)
598,555,True Romance (1993)
598,342,Muriel's Wedding (1994)
598,479,Judgment Night (1993)
598,562,Welcome to the Dollhouse (1995)
599,743,Spy Hard (1996)
599,475,In the Name of the Father (1993)
599,75,Big Bully (1996)
599,314,"Secret of Roan Inish, The (1994)"
599,762,Striptease (1996)
600,745,Wallace & Gromit: A Close Shave (1995)
600,547,Surviving the Game (1994)
600,71,Fair Game (1995)
600,348,Bullets Over Broadway (1994)
600,158,Casper (1995)
601,747,"Stupids, The (1996)"
601,284,New York Cop (Nyû Yôku no koppu) (1993)
601,711,Flipper (1996)
601,433,Clean Slate (1994)
601,270,Love Affair (1994)
602,748,"Arrival, The (1996)"
602,510,Poetic Justice (1993)
602,594,Snow White and the Seven Dwarfs (1937)
602,472,I'll Do Anything (1994)
602,428,"Bronx Tale, A (1993)"
603,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
603,741,Ghost in the Shell (Kôkaku kidôtai) (1995)
603,535,Short Cuts (1993)
603,315,"Specialist, The (1994)"
603,184,Nadja (1994)
604,757,Ashes of Time (Dung che sai duk) (1994)
604,407,In the Mouth of Madness (1995)
604,162,Crumb (1994)
604,43,Restoration (1995)
604,49,When Night Is Falling (1995)
605,759,Maya Lin: A Strong Clear Vision (1994)
605,436,Color of Night (1994)
605,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
605,208,Waterworld (1995)
605,233,Exotica (1994)
606,760,Stalingrad (1993)
606,540,Sliver (1993)
606,158,Casper (1995)
606,558,"Pagemaster, The (1994)"
606,547,Surviving the Game (1994)
607,761,"Phantom, The (1996)"
607,695,True Crime (1996)
607,516,Renaissance Man (1994)
607,107,Muppet Treasure Island (1996)
607,188,"Prophecy, The (1995)"
608,762,Striptease (1996)
608,487,Lightning Jack (1994)
608,547,Surviving the Game (1994)
608,71,Fair Game (1995)
608,254,Jefferson in Paris (1995)
609,764,Heavy (1995)
609,382,Wolf (1994)
609,434,Cliffhanger (1993)
609,156,Blue in the Face (1995)
609,552,"Three Musketeers, The (1993)"
610,765,Jack (1996)
610,287,Nina Takes a Lover (1994)
610,339,While You Were Sleeping (1995)
610,314,"Secret of Roan Inish, The (1994)"
610,435,Coneheads (1993)
